gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,OnlineSecurity,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0,0,1,0,6,1,0,0,0,3,45.65,323,0
1,1,1,1,66,1,1,0,0,1,99.5,6822,1
1,0,1,1,18,1,0,0,0,2,57.45,990,1
0,0,1,0,42,1,1,0,0,2,84.3,3588,1
0,0,0,0,2,1,1,0,0,0,69.75,144,1
0,0,1,0,2,0,0,0,0,2,44.6,97,1
1,0,1,0,66,1,1,1,2,3,96.6,6424,0
0,0,0,0,58,1,1,1,1,2,106.45,6145,1
0,0,0,0,12,1,1,1,0,2,79.8,1001,0
0,1,0,0,2,1,1,0,0,2,70.65,142,1
0,0,1,1,64,1,2,0,2,3,24.05,1559,0
1,0,1,1,27,1,0,1,0,1,54.75,1510,0
1,1,1,0,6,1,1,0,0,2,84.2,519,1
0,0,0,0,12,1,0,0,0,2,54.3,654,0
0,0,1,1,20,1,2,0,0,3,20.35,442,0
1,0,1,1,41,1,0,0,1,0,68.5,2839,0
1,0,0,0,12,1,1,0,0,2,94.55,1173,0
1,1,1,0,3,1,1,0,0,2,94.6,279,1
1,1,0,0,72,1,2,0,2,0,25.4,1809,0
1,0,1,1,6,1,0,0,0,0,44.6,260,1
0,0,1,0,65,1,0,0,2,1,59.8,3808,0
1,0,1,1,69,1,1,0,2,1,79.2,5420,0
1,1,1,1,61,1,1,0,1,2,99.0,5969,0
1,0,1,1,9,0,0,0,0,2,29.95,248,1
1,0,0,0,63,1,2,0,1,3,20.5,1328,0
1,0,1,1,33,1,0,0,1,3,73.9,2405,1
0,0,0,0,5,1,2,0,0,3,25.45,134,0
1,0,0,0,7,1,2,0,0,3,20.75,141,0
1,0,0,0,5,1,2,0,0,3,21.05,113,1
0,0,0,0,37,1,0,1,0,1,78.9,2976,0
0,0,0,0,46,1,2,0,2,2,21.1,937,0
0,0,1,1,55,1,2,0,0,1,20.0,1087,0
0,0,0,0,51,1,1,0,1,1,87.55,4475,0
0,0,0,0,65,1,2,0,2,0,26.5,1698,0
0,0,0,0,29,1,0,1,0,0,68.85,1970,1
1,0,1,0,47,1,1,1,1,1,110.85,5275,1
1,0,1,0,71,1,0,1,2,0,54.5,3778,0
1,0,0,0,9,1,1,0,0,2,94.05,811,0
0,0,0,0,11,1,0,0,1,1,64.9,697,0
0,0,1,1,60,0,0,0,0,2,49.75,3069,0
1,1,1,0,7,1,1,0,0,2,75.4,533,0
0,0,0,0,52,0,0,1,2,0,58.75,3038,0
1,1,0,0,3,1,1,0,0,2,79.9,260,1
0,0,1,0,2,1,2,0,0,3,20.35,41,0
0,0,0,1,17,1,1,0,0,1,92.7,1556,0
0,0,1,0,49,1,1,1,2,1,106.65,5174,0
1,0,1,1,33,1,2,0,1,3,20.6,690,0
0,0,1,1,71,1,2,0,2,0,20.5,1500,0
1,0,1,1,19,1,0,0,0,1,50.1,910,0
1,0,1,1,61,1,0,0,2,0,81.0,4976,0
1,0,0,0,43,1,1,0,0,1,75.35,3161,0
1,0,1,0,71,1,1,1,2,2,99.0,6994,0
1,0,0,0,64,1,1,1,2,1,99.25,6549,0
1,0,0,0,3,0,0,0,0,2,24.75,66,1
0,0,1,1,55,1,1,1,1,3,100.9,5448,0
1,0,1,0,60,1,1,1,0,0,109.45,6572,0
1,0,0,0,15,1,2,0,0,3,19.8,309,0
0,0,1,0,67,1,1,0,1,1,109.7,7344,0
0,0,1,1,48,1,2,0,2,0,20.2,1027,0
0,0,0,0,14,1,0,0,1,3,54.25,773,0
1,0,0,0,7,1,2,0,0,3,18.95,130,0
1,1,1,0,71,1,1,1,1,2,92.0,6585,0
0,0,1,0,71,1,2,0,2,1,25.6,1888,0
1,0,1,1,8,1,2,0,2,3,20.15,165,0
0,0,1,0,72,1,2,0,2,1,24.15,1776,0
0,0,0,0,3,0,0,0,0,1,34.8,113,0
1,0,1,1,34,1,1,0,0,0,97.7,3410,0
1,0,0,0,24,1,1,0,0,2,90.35,2238,1
0,0,1,0,71,0,0,0,2,2,47.05,3263,0
0,0,1,0,72,1,1,1,2,1,105.0,7589,0
0,0,0,0,1,1,1,1,0,3,75.3,75,1
1,0,0,0,44,1,1,0,0,1,68.85,2958,0
0,0,1,1,59,1,0,1,1,3,65.5,3801,0
1,0,1,1,62,1,1,1,2,3,108.15,6825,0
0,0,0,1,10,1,1,0,0,2,91.1,964,0
0,0,1,0,15,1,0,0,0,2,51.1,711,0
1,0,0,0,19,1,0,0,1,0,65.35,1231,0
0,0,1,0,46,1,0,1,0,0,55.0,2473,0
0,0,1,1,56,1,2,0,2,3,24.45,1385,0
0,0,0,0,62,1,0,1,2,3,65.1,3846,0
0,0,1,0,58,1,1,0,0,1,102.1,5885,1
0,0,0,0,2,1,1,0,0,2,69.7,135,0
0,1,1,0,65,1,1,0,1,2,106.25,6979,1
1,0,0,0,1,1,1,0,0,2,79.15,79,1
1,0,0,0,31,0,0,0,1,2,50.05,1523,0
0,0,0,0,15,1,1,1,0,2,105.1,1582,1
0,1,1,0,65,1,1,1,0,1,109.4,7227,0
1,0,1,1,62,1,2,0,2,1,20.65,1218,0
1,0,1,1,13,1,2,0,0,3,19.85,252,0
0,0,1,1,66,1,1,1,2,0,109.25,7082,0
0,0,0,0,3,1,1,0,0,2,83.75,247,1
0,0,0,0,72,1,1,1,2,1,115.05,8405,0
0,0,1,1,58,1,1,1,1,1,99.25,5846,0
1,0,1,1,17,0,0,1,1,1,44.45,792,0
0,0,1,0,33,1,1,0,0,2,104.4,3409,1
0,0,0,0,16,1,2,0,1,0,20.1,318,0
0,0,1,1,71,1,0,1,2,1,87.25,6328,0
0,0,1,0,3,1,1,0,0,2,95.2,292,1
0,1,1,0,44,1,1,1,0,2,85.15,3670,0
1,1,1,0,11,1,1,0,0,2,70.2,834,0
1,0,0,0,5,1,1,0,0,0,75.9,357,1
1,0,1,1,39,1,1,0,0,3,86.3,3266,1
1,0,0,0,31,1,1,0,0,2,94.5,2979,0
1,1,1,0,65,1,1,1,2,1,92.7,5968,0
1,0,1,1,25,1,2,0,1,2,19.9,505,0
1,0,0,0,40,0,0,0,1,1,36.0,1382,0
1,0,1,1,22,1,2,0,1,3,19.95,433,0
0,0,1,0,64,1,1,1,1,2,115.0,7396,0
0,1,0,0,1,1,0,0,0,3,45.1,45,1
1,0,1,1,6,1,2,0,2,1,20.4,107,0
0,0,1,0,8,1,1,0,0,1,85.2,627,1
0,0,1,1,72,1,1,1,2,1,109.5,7854,0
1,0,1,1,63,1,2,0,2,3,25.25,1573,0
1,0,0,0,1,1,0,0,0,3,44.4,44,1
0,0,0,0,18,1,1,0,0,2,77.8,1358,0
1,0,1,0,31,1,0,1,1,1,75.5,2424,0
0,0,0,0,5,1,2,0,1,2,19.55,99,0
1,0,0,0,3,0,0,0,0,3,40.15,130,1
1,0,1,1,12,1,2,0,2,0,21.05,262,0
1,1,0,0,33,0,0,0,0,2,54.6,1803,0
1,0,1,0,38,1,2,0,2,0,20.4,743,0
1,0,0,0,35,1,0,0,0,3,55.0,2010,1
0,0,0,0,1,1,0,0,1,1,74.1,74,0
1,0,0,0,4,1,1,0,0,2,81.0,340,1
0,0,0,0,1,1,2,0,0,2,19.75,19,0
0,0,0,0,1,1,2,0,0,3,25.75,25,0
1,0,0,0,45,1,0,1,0,2,75.95,3273,0
0,1,0,0,5,1,1,0,0,2,84.7,392,0
0,0,1,0,72,1,2,0,2,0,19.4,1496,0
1,0,1,1,69,1,2,0,1,1,20.55,1403,0
1,0,0,0,24,1,1,0,0,2,80.25,1861,1
0,0,0,0,4,1,0,1,0,2,55.2,220,0
0,0,1,1,69,1,2,0,2,0,20.15,1337,0
0,0,0,0,53,1,1,1,0,2,90.8,4921,0
1,1,0,0,2,1,1,0,0,3,74.85,156,1
1,0,1,1,24,1,2,0,2,3,24.2,609,0
1,0,0,0,25,1,2,0,1,0,25.3,676,1
1,0,1,0,56,1,1,1,1,2,93.15,5253,0
0,0,1,0,19,1,1,0,0,2,89.1,1620,0
0,0,1,1,54,1,0,0,0,2,86.2,4524,0
1,0,0,0,33,1,0,0,0,1,66.4,2245,0
1,0,1,0,59,1,1,0,1,2,85.55,5084,1
0,0,0,0,35,1,1,1,2,3,113.2,3914,0
0,0,0,0,11,1,0,0,0,3,58.95,601,0
0,1,1,0,72,1,1,1,2,0,114.65,8333,0
0,1,0,0,66,1,1,0,0,1,80.45,5224,1
0,0,0,0,4,1,1,0,0,2,88.95,355,1
1,1,0,0,57,1,1,1,2,2,93.75,5625,0
0,0,1,1,62,1,1,0,0,2,100.15,6283,1
0,0,0,0,37,0,0,0,0,1,28.6,973,1
0,0,0,0,4,1,1,0,0,3,100.85,399,0
0,0,0,0,10,1,1,0,0,1,81.0,818,1
0,0,0,0,12,1,0,0,0,2,45.05,523,0
0,0,1,1,57,1,1,0,0,2,100.6,5611,0
0,0,1,1,41,1,0,1,0,1,79.9,3326,1
1,0,0,0,1,1,1,0,0,3,84.65,84,1
1,0,0,0,57,1,2,0,2,1,20.55,1252,0
0,0,1,1,45,1,0,1,0,3,81.3,3541,0
0,0,1,1,21,1,1,0,0,2,102.8,2110,1
0,0,1,0,57,1,0,0,1,0,74.6,4368,0
1,0,0,0,52,1,1,0,1,0,105.0,5426,1
1,0,1,0,3,0,0,0,0,3,25.0,78,0
1,0,1,1,68,1,1,1,2,1,80.35,5375,0
1,0,0,0,2,1,1,0,0,2,80.95,171,1
1,0,0,0,51,1,1,1,1,3,86.35,4267,0
1,0,1,0,72,1,0,1,2,1,79.55,5810,0
0,0,1,1,48,1,2,0,2,3,19.55,883,0
1,0,0,1,2,1,0,1,0,0,60.95,134,0
0,0,0,1,35,1,2,0,1,1,20.1,644,0
0,0,1,1,31,1,0,1,1,3,81.15,2545,0
1,0,1,0,71,1,0,1,2,3,80.1,5585,0
0,0,1,0,51,1,0,1,1,0,60.5,3145,0
0,0,1,1,8,1,2,0,2,3,19.5,162,0
0,0,1,0,71,1,1,1,1,1,104.1,7412,0
1,0,1,0,71,1,1,1,2,2,116.25,8564,0
1,0,1,1,3,1,0,0,0,2,50.15,168,1
0,0,1,1,23,1,0,1,1,3,66.25,1533,0
1,0,0,0,18,1,0,1,0,2,49.4,874,1
0,0,0,0,4,1,2,0,0,3,20.35,77,1
0,0,0,0,3,1,0,0,0,2,54.2,140,0
0,0,1,0,47,1,1,0,0,2,85.3,4045,1
0,0,1,1,59,1,0,1,2,3,76.45,4519,0
1,1,0,0,14,1,1,0,0,1,90.45,1266,1
1,0,0,0,70,1,1,1,2,0,114.95,7711,0
0,0,0,0,2,1,0,0,0,3,45.85,105,0
1,0,1,1,9,1,1,0,0,1,102.6,897,0
0,1,1,0,5,1,1,0,0,2,69.35,341,0
0,0,0,0,29,1,0,1,0,2,66.1,1912,0
0,0,1,1,72,1,1,1,2,3,107.45,7576,0
0,1,1,1,48,0,0,0,1,0,29.9,1388,0
0,0,0,0,8,1,0,1,0,2,60.0,487,0
1,1,1,0,13,1,1,0,0,2,95.25,1233,1
0,0,0,0,47,1,1,1,0,1,75.45,3545,0
0,0,0,0,3,1,1,0,0,2,76.1,257,0
1,0,0,0,1,0,0,0,0,2,24.25,24,1
1,0,0,0,35,1,2,0,0,0,20.75,739,0
0,1,1,0,61,1,1,0,1,1,104.4,6405,1
0,0,0,0,8,1,1,0,0,0,80.1,679,1
0,0,0,0,1,1,1,0,0,1,74.3,74,1
1,1,1,1,29,1,1,0,0,2,103.95,2964,0
1,0,1,1,8,1,1,0,0,2,94.75,759,0
0,0,0,1,16,1,1,0,1,1,79.5,1264,0
0,0,1,1,30,1,1,0,0,2,107.5,3242,0
1,0,1,1,72,1,1,1,2,1,104.9,7732,0
0,0,0,0,41,1,1,0,2,0,98.8,3959,0
1,0,0,0,34,0,0,0,0,0,25.05,852,0
1,0,0,0,17,1,1,0,0,2,70.8,1207,0
1,0,1,0,4,0,0,0,0,2,48.55,201,1
1,0,0,0,1,1,2,0,0,3,20.15,20,1
1,0,0,0,14,1,2,0,0,3,19.9,283,0
1,0,1,1,50,1,1,1,0,1,105.95,5341,1
1,0,0,0,29,1,1,0,0,2,84.9,2516,0
1,0,0,0,45,1,2,0,1,2,20.4,930,1
1,0,1,1,31,0,0,1,0,0,35.4,1077,1
1,0,1,1,61,1,1,0,1,0,98.45,6145,0
1,0,0,0,32,1,1,1,0,1,108.15,3432,1
1,0,1,0,69,1,0,1,2,3,84.7,5878,0
0,0,1,1,40,1,2,0,0,2,26.2,1077,0
0,0,1,1,57,1,0,1,0,0,65.2,3687,0
1,0,0,1,6,1,2,0,0,3,19.65,100,0
1,0,1,0,10,1,2,0,1,0,19.6,189,0
0,0,0,0,6,0,0,1,0,0,29.45,161,0
0,1,1,0,66,1,0,0,1,0,70.85,4738,0
0,0,1,1,3,1,0,0,0,0,69.15,235,0
0,0,0,1,1,1,2,0,0,3,25.4,25,0
0,0,0,0,7,1,1,0,0,3,69.9,497,0
1,0,1,1,61,1,0,1,2,0,68.05,4158,0
0,0,0,0,13,0,0,0,0,2,29.15,357,0
1,1,0,0,3,1,1,0,0,2,76.05,231,1
1,0,0,0,23,1,1,0,0,3,95.3,2192,0
0,0,0,0,13,1,1,1,0,2,100.35,1358,1
0,0,1,1,65,1,0,1,2,3,90.45,5957,0
1,0,0,0,4,1,0,0,0,3,65.55,237,0
0,0,1,0,21,1,0,1,1,3,80.9,1714,0
0,1,1,0,20,1,1,0,0,2,90.8,1951,1
1,0,1,1,71,1,1,0,1,0,100.55,7113,0
0,0,0,0,7,1,1,0,1,3,94.05,633,0
0,1,1,0,62,1,1,1,1,2,104.85,6312,0
1,0,1,0,70,1,2,0,2,1,19.85,1433,0
1,0,0,0,1,0,0,0,0,3,24.4,24,0
1,0,0,0,9,1,2,0,0,3,20.4,181,0
0,0,1,0,60,1,1,1,2,2,97.2,5611,0
0,0,1,0,47,1,2,0,1,2,26.9,1250,0
1,0,1,1,72,1,1,1,2,0,105.55,7542,0
0,1,1,0,3,0,0,0,0,2,30.75,82,0
1,0,1,0,49,1,0,1,1,2,84.35,4059,1
1,0,1,0,72,1,0,1,2,0,67.8,4804,0
1,0,1,1,43,1,1,1,1,1,91.25,4013,0
0,0,0,0,1,1,0,0,0,2,49.9,49,0
0,0,0,0,3,1,2,0,0,2,19.55,61,0
1,1,0,0,17,1,1,0,0,2,101.8,1752,0
1,0,1,0,9,1,1,0,0,2,79.9,741,1
1,0,1,0,50,1,2,0,2,2,19.8,1013,0
0,0,1,0,2,1,0,1,0,3,62.15,113,0
0,0,1,1,55,1,0,1,1,0,75.75,4264,0
0,0,0,0,3,0,0,0,0,2,50.6,155,1
0,0,0,0,1,1,1,0,0,2,95.85,95,0
0,0,0,0,13,1,1,0,0,3,81.9,1028,0
0,1,1,0,35,1,1,0,0,0,102.05,3452,0
1,1,1,0,29,1,0,0,0,2,51.6,1442,0
1,0,1,1,55,1,1,0,0,0,85.5,4713,0
0,0,0,0,5,1,1,0,0,2,100.5,514,1
0,1,0,0,67,1,0,0,0,2,54.9,3725,0
1,0,0,0,1,1,0,1,0,2,49.75,49,0
0,1,1,0,28,1,1,0,0,1,101.3,2812,1
0,0,1,1,5,1,0,0,0,3,44.8,220,0
0,1,1,0,1,1,0,0,0,2,46.0,46,1
0,0,1,1,19,1,1,0,1,0,89.35,1686,0
0,0,0,0,1,1,1,0,0,3,74.6,74,1
0,0,0,0,26,1,0,0,0,1,54.75,1406,0
1,0,1,1,67,1,1,1,1,2,111.3,7482,1
1,0,1,1,72,1,1,1,2,1,112.6,8126,0
1,1,0,0,65,1,1,0,0,0,99.1,6496,0
0,0,1,0,33,0,0,1,2,0,59.55,2016,0
0,0,1,0,25,1,1,0,0,0,104.95,2566,1
0,0,0,1,4,0,0,1,0,3,57.2,223,0
1,1,1,0,17,1,1,0,0,2,76.45,1233,1
1,0,1,0,72,1,1,1,2,1,116.95,8594,0
0,1,0,0,23,1,1,0,0,2,94.75,2293,1
0,0,0,0,60,0,0,1,1,2,44.45,2773,0
0,0,0,0,9,1,2,0,0,3,19.05,157,0
1,1,0,0,8,1,1,1,0,1,100.3,832,1
1,1,1,1,66,1,1,1,1,2,116.25,7862,0
0,0,1,0,13,1,1,0,0,2,94.1,1215,1
1,0,0,0,21,1,0,0,0,3,61.65,1393,0
1,0,1,1,42,1,1,1,1,2,97.1,4016,0
1,0,1,1,53,1,0,0,0,1,65.0,3363,0
0,1,1,0,66,1,0,0,2,0,80.55,5265,1
1,0,0,0,1,1,0,0,0,3,45.05,45,1
0,1,0,0,42,1,0,0,0,2,55.65,2421,0
1,0,0,0,11,1,2,0,2,3,20.4,231,0
0,0,1,1,14,1,1,0,0,2,91.65,1301,1
0,0,0,0,35,1,2,0,0,0,19.25,617,0
1,0,0,0,2,1,1,0,0,1,71.3,157,0
1,0,0,0,7,1,2,0,1,3,19.5,128,0
0,0,1,0,5,1,1,1,0,3,88.9,454,1
1,1,0,0,50,1,0,1,0,0,70.35,3454,0
1,0,0,0,59,0,0,0,0,2,51.7,3005,0
0,0,1,0,49,1,2,0,1,0,20.45,900,0
1,0,0,0,41,1,2,0,2,3,20.15,802,0
0,0,0,0,42,1,0,1,1,1,73.9,3160,1
1,1,0,1,7,1,0,0,0,3,45.75,344,0
1,0,0,0,5,1,1,0,0,0,96.5,492,1
1,0,1,0,72,1,1,1,1,0,117.8,8684,1
1,0,0,0,15,1,1,0,0,2,85.3,1219,0
0,0,1,0,42,1,0,1,0,1,66.4,2727,0
1,0,0,0,1,1,0,0,0,2,45.65,45,1
1,0,0,0,4,1,0,0,0,2,54.3,195,1
0,0,0,0,17,1,2,0,1,3,20.15,353,0
0,0,1,0,62,1,1,1,2,3,113.95,6891,0
1,1,1,1,32,1,1,0,0,3,93.95,2861,0
1,0,1,0,17,0,0,0,1,2,54.6,934,0
1,0,1,1,1,1,2,0,0,3,19.7,19,0
0,0,1,1,72,1,2,0,2,0,19.55,1463,0
1,0,1,1,31,1,0,0,0,0,59.7,1825,0
1,0,1,0,60,1,1,0,1,0,102.5,6157,0
0,0,1,0,71,1,0,1,2,0,81.85,5924,0
1,0,0,0,18,1,0,1,0,3,56.25,969,0
1,0,0,0,72,1,0,1,2,1,86.05,6309,0
1,0,0,0,1,1,0,0,0,2,42.9,42,1
1,1,0,0,30,1,0,1,0,2,74.75,2111,0
0,0,0,1,1,1,0,1,0,3,51.2,51,0
0,0,0,0,51,1,1,0,1,2,111.5,5703,0
0,0,0,0,21,1,0,1,2,1,71.05,1524,0
1,0,0,0,10,1,1,0,0,2,75.05,786,0
1,0,0,0,23,1,1,0,0,1,96.9,2085,0
1,0,0,0,72,1,0,1,2,0,69.65,4908,0
1,1,1,0,69,1,1,0,2,0,108.4,7318,1
0,0,0,0,59,1,1,1,0,0,99.45,5623,0
1,0,1,0,72,1,2,0,2,1,24.8,1874,0
1,0,1,1,72,1,2,0,2,2,20.55,1432,0
0,0,0,0,13,1,0,1,0,2,78.75,995,0
1,0,0,1,39,1,2,0,2,3,25.0,1004,0
1,1,1,0,30,1,1,0,0,3,77.9,2351,0
0,0,0,0,10,0,0,1,0,0,40.7,449,0
0,1,0,0,2,1,0,0,0,2,44.3,89,0
0,0,1,1,62,1,0,1,1,1,54.75,3425,0
1,0,1,1,28,0,0,1,1,3,50.8,1386,0
0,0,0,0,48,1,1,0,1,2,75.15,3772,0
1,0,1,1,71,1,0,1,2,0,85.45,6029,0
1,0,1,0,35,1,0,1,0,3,61.0,2130,0
0,0,1,0,34,1,1,0,0,2,100.45,3414,0
1,0,0,0,9,0,0,0,0,2,24.95,190,0
0,0,0,0,4,1,1,0,0,2,70.4,281,1
1,0,1,0,1,1,1,0,0,1,75.35,75,0
1,0,0,0,13,1,1,0,0,2,91.1,1135,1
1,0,1,0,51,1,0,1,2,1,83.25,4089,0
1,1,0,0,32,1,1,0,0,1,96.15,3019,1
0,0,0,0,30,1,0,1,1,1,79.3,2427,0
1,0,1,0,60,1,0,1,2,3,61.35,3766,0
1,0,0,0,1,1,0,0,0,2,44.75,44,0
0,0,1,1,72,1,1,1,2,0,110.45,8058,0
1,0,0,1,10,1,2,0,1,0,19.95,219,0
1,1,1,0,72,1,1,1,2,0,116.05,8404,0
1,0,0,0,53,1,0,0,2,0,73.9,3958,0
1,0,1,0,61,1,0,1,2,3,69.9,4226,0
0,0,1,1,64,1,1,1,1,2,113.35,7222,0
0,0,0,0,54,1,1,0,0,2,100.1,5440,1
1,0,0,0,12,1,0,0,1,2,59.8,727,1
0,0,0,0,10,1,1,0,0,2,86.45,830,1
1,0,0,0,11,1,1,0,0,2,84.8,888,0
1,0,0,0,17,1,1,1,0,2,93.85,1625,1
1,0,0,0,17,0,0,0,0,1,25.1,382,0
0,0,1,0,8,1,1,0,0,2,90.25,743,0
0,0,0,0,39,1,2,0,2,1,20.7,762,0
0,0,1,0,57,1,1,0,0,1,104.5,5921,1
1,0,0,0,6,1,2,0,1,3,19.15,124,0
0,1,0,0,41,1,1,1,0,2,113.2,4689,1
1,0,0,0,26,1,2,0,0,3,20.9,518,0
1,0,1,0,71,1,1,0,2,1,108.6,7690,1
1,0,0,1,43,0,0,1,0,2,40.45,1912,0
0,0,1,1,69,1,2,0,2,3,19.4,1346,0
1,0,0,0,14,1,2,0,1,0,20.4,275,0
0,1,0,0,1,0,0,0,0,3,25.8,25,1
0,0,1,0,9,1,1,1,0,0,91.75,865,1
1,0,1,0,17,0,0,0,0,3,49.8,836,0
1,0,1,1,57,1,2,0,1,3,19.4,1061,0
0,0,0,0,3,1,1,0,0,2,75.8,246,1
0,0,1,1,68,1,0,0,2,0,85.3,5560,0
1,1,1,0,69,1,1,0,2,2,109.95,7634,0
0,0,1,0,61,1,1,0,0,2,106.35,6751,0
1,0,0,1,8,0,0,1,2,3,44.55,343,0
1,0,0,0,64,1,0,0,2,1,86.55,5632,0
0,0,0,0,2,1,1,0,0,2,80.55,184,1
1,0,1,0,37,1,1,0,0,2,90.35,3419,0
0,0,1,1,4,1,1,0,0,3,78.9,299,0
0,0,1,1,23,1,2,0,1,3,20.05,415,0
0,0,1,0,67,1,1,1,1,2,111.25,7511,0
0,0,0,0,40,1,0,1,0,3,65.1,2586,0
0,0,0,0,3,1,1,1,0,1,99.0,287,1
1,0,0,0,57,0,0,1,0,2,53.75,3196,0
0,0,1,0,72,1,1,1,2,1,115.55,8312,0
1,0,1,1,69,1,0,1,2,0,86.9,6194,0
0,0,1,1,54,1,0,1,2,0,69.95,3871,0
1,0,1,1,28,1,1,0,1,0,92.9,2768,0
0,0,1,0,46,1,0,1,0,2,53.1,2459,0
1,0,0,0,51,1,1,0,0,0,83.4,4149,0
1,0,0,0,1,1,2,0,0,3,20.35,20,0
0,0,1,1,33,1,1,0,0,1,88.6,2888,0
0,1,1,1,56,1,0,1,2,1,72.6,4084,0
0,0,1,0,8,1,1,0,0,2,84.9,764,1
0,1,0,0,9,1,1,0,0,2,80.85,751,1
1,0,0,0,16,1,2,0,0,1,19.75,294,0
0,0,1,1,1,1,2,0,0,2,21.0,21,1
0,0,0,0,1,1,1,0,0,2,79.65,79,1
1,0,0,0,15,0,0,0,1,2,50.75,688,0
0,0,0,0,70,1,2,0,1,1,26.05,1856,0
0,0,1,0,32,1,1,0,0,0,84.15,2585,1
0,1,1,0,69,1,1,1,1,1,87.3,6055,0
0,0,0,0,65,1,0,1,2,0,84.85,5459,0
0,0,0,0,1,1,2,0,0,3,19.55,19,0
1,0,0,0,35,0,0,0,0,2,49.2,1701,0
0,0,1,1,72,1,1,1,2,1,116.8,8456,0
0,0,0,0,37,1,0,1,1,0,64.65,2347,0
1,0,0,0,1,1,2,0,0,0,20.2,20,1
1,0,1,1,4,1,2,0,2,1,19.5,96,0
1,0,1,0,56,0,0,0,1,0,54.05,2959,0
1,0,0,0,3,1,0,0,0,3,60.65,196,0
1,0,0,0,72,1,1,1,2,0,113.4,8164,0
0,0,1,1,16,0,0,0,0,1,35.5,552,0
1,0,0,0,69,1,0,1,1,1,78.6,5356,1
1,0,1,1,34,0,0,0,2,2,40.55,1325,0
0,0,0,0,1,1,2,0,0,3,19.65,19,0
1,0,1,0,18,1,1,0,0,2,73.15,1305,0
0,0,1,1,63,1,2,0,2,1,20.0,1209,0
1,0,1,0,60,1,0,1,1,3,59.8,3561,0
0,0,1,0,48,1,1,0,1,2,97.05,4692,0
1,1,1,0,30,1,1,0,0,2,101.5,2917,0
1,0,1,1,46,1,0,1,1,3,56.9,2560,0
1,0,1,1,14,1,0,1,2,0,61.4,815,0
1,0,0,1,1,1,2,0,0,3,19.2,19,0
0,1,0,0,49,1,1,1,1,0,103.0,5166,0
0,0,0,0,33,1,1,0,0,0,70.4,2406,0
1,0,1,0,14,1,0,0,0,1,66.6,979,0
0,0,1,0,70,1,2,0,2,1,19.85,1328,0
0,0,0,0,8,1,0,0,0,3,64.1,504,0
1,0,0,0,57,1,1,0,1,2,86.9,4939,0
0,0,0,0,9,1,1,0,0,2,74.75,706,1
0,1,1,0,37,1,2,0,1,3,19.6,727,0
0,0,1,0,54,1,1,1,1,0,106.55,5763,1
1,1,1,0,57,0,0,0,0,2,44.85,2572,1
1,0,0,0,30,1,1,1,0,1,84.3,2438,0
1,0,0,0,11,1,2,0,0,3,20.25,208,0
1,0,0,0,6,1,1,0,0,2,74.9,469,1
1,0,1,0,56,1,1,0,1,2,107.25,6033,0
1,0,1,0,72,1,0,1,2,1,92.3,6719,0
1,1,0,0,16,1,1,0,0,0,74.45,1261,0
0,1,1,0,65,1,1,1,0,2,94.4,6126,0
0,0,1,0,68,1,2,0,2,1,24.95,1614,0
0,0,0,0,16,1,0,0,0,0,63.05,1067,0
1,0,0,0,72,1,2,0,2,1,19.8,1468,0
1,0,0,1,1,1,0,0,0,2,50.05,50,0
1,1,0,0,13,1,1,0,0,2,106.9,1364,1
1,0,0,1,49,1,1,1,1,1,109.2,5290,0
1,0,1,1,40,1,2,0,2,1,25.25,1006,0
0,0,0,0,1,0,0,0,0,2,34.7,34,1
1,0,0,0,1,1,0,0,0,2,59.85,59,1
1,0,0,0,2,1,1,1,0,2,75.7,189,1
1,0,0,0,1,1,2,0,0,3,20.25,20,1
0,1,0,0,32,1,0,0,0,0,54.65,1830,0
0,0,0,1,4,1,1,0,0,0,84.05,333,1
1,1,1,1,72,1,1,1,2,1,104.1,7447,0
1,0,0,0,18,1,1,0,1,1,89.6,1633,0
1,0,0,0,24,1,2,0,1,2,24.6,592,0
0,0,1,1,24,1,0,1,2,2,64.35,1558,0
0,0,0,0,28,1,0,1,0,2,56.05,1522,0
0,0,0,0,19,1,0,0,0,2,56.2,1093,0
0,0,1,0,8,1,1,0,0,2,101.15,842,1
1,0,0,1,1,1,1,0,0,2,93.3,93,1
1,0,0,1,1,1,0,0,0,2,48.95,48,1
1,0,0,0,2,1,1,0,0,2,79.0,143,1
0,0,0,0,47,1,1,1,1,2,103.7,4730,0
1,1,0,0,11,1,0,1,0,0,60.25,662,0
1,0,1,1,35,1,1,0,0,2,109.95,3782,0
1,1,0,0,67,1,0,1,2,0,64.55,4250,0
1,0,1,0,70,1,0,0,2,0,72.95,5265,0
0,0,0,0,47,1,2,0,2,3,20.55,945,0
1,1,0,0,25,1,1,0,0,2,89.5,2196,1
0,0,0,0,62,0,0,0,2,1,43.6,2748,0
0,0,0,0,16,1,1,0,0,2,88.45,1422,1
1,0,1,1,10,1,0,0,0,3,60.2,563,0
0,0,0,1,26,0,0,0,0,3,29.8,786,0
1,0,1,0,30,1,1,0,0,1,94.05,2866,1
1,0,1,0,51,1,0,1,2,1,83.85,4307,0
0,0,0,0,51,1,2,0,2,0,20.65,1020,0
0,0,0,0,39,1,0,0,1,1,58.6,2224,0
